%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1588238481682788558,6424,1588238481681962013,/gps,0,1,35.675104595,128.448029425,49.973,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238481816045679,6425,1588238481814884901,/gps,0,1,35.6751046017,128.448029423,49.972,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238481938879356,6426,1588238481938357114,/gps,0,1,35.6751046,128.44802943,49.97,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238482067485892,6427,1588238482067032098,/gps,0,1,35.67510461,128.448029425,49.968,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238482197241863,6428,1588238482196449041,/gps,0,1,35.6751046033,128.448029428,49.967,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238482290516256,6429,1588238482289608001,/gps,0,1,35.6751046133,128.448029427,49.968,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238482457462333,6430,1588238482455903053,/gps,0,1,35.6751046083,128.448029428,49.966,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238482543959854,6431,1588238482543745994,/gps,0,1,35.6751046083,128.448029417,49.965,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238482680307135,6432,1588238482678699970,/gps,0,1,35.67510462,128.448029425,49.964,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238482802407470,6433,1588238482801688909,/gps,0,1,35.6751046183,128.448029427,49.962,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238482931958178,6434,1588238482931267023,/gps,0,1,35.6751046217,128.448029427,49.961,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238483059763922,6435,1588238483058866024,/gps,0,1,35.6751046183,128.448029425,49.962,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238483187395416,6436,1588238483187036037,/gps,0,1,35.6751046133,128.448029432,49.959,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238483316757807,6437,1588238483316298007,/gps,0,1,35.67510462,128.448029425,49.96,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238483443338617,6438,1588238483442902088,/gps,0,1,35.67510462,128.44802942,49.957,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238483540666803,6439,1588238483539639949,/gps,0,1,35.675104615,128.44802942,49.957,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238483663448088,6440,1588238483661690950,/gps,0,1,35.6751046217,128.44802942,49.955,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238483790991946,6441,1588238483790437936,/gps,0,1,35.675104615,128.448029427,49.954,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238483920304661,6442,1588238483919900894,/gps,0,1,35.67510461,128.448029437,49.954,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238484052045699,6443,1588238484049747943,/gps,0,1,35.67510461,128.448029435,49.95,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238484177476718,6444,1588238484177014112,/gps,0,1,35.6751045933,128.44802944,49.954,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238484305225957,6445,1588238484304797887,/gps,0,1,35.67510459,128.448029455,49.952,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238484435247899,6446,1588238484433509111,/gps,0,1,35.675104585,128.448029458,49.95,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238484562078614,6447,1588238484561744928,/gps,0,1,35.675104585,128.44802946,49.947,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238484693170522,6448,1588238484690314054,/gps,0,1,35.6751045683,128.448029467,49.947,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238484818658886,6449,1588238484818142890,/gps,0,1,35.6751045633,128.44802948,49.947,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238484919463332,6450,1588238484910725116,/gps,0,1,35.675104555,128.448029472,49.945,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238485041841100,6451,1588238485040920972,/gps,0,1,35.675104545,128.448029482,49.947,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238485180307621,6452,1588238485178298950,/gps,0,1,35.6751045333,128.448029493,49.944,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238485298185293,6453,1588238485297663927,/gps,0,1,35.6751045267,128.448029493,49.947,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238485422909469,6454,1588238485422494888,/gps,0,1,35.6751045167,128.44802949,49.943,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238485555466912,6455,1588238485554785013,/gps,0,1,35.6751045067,128.448029503,49.944,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238485683672322,6456,1588238485682040929,/gps,0,1,35.6751045067,128.448029505,49.945,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238485813521222,6457,1588238485810013055,/gps,0,1,35.6751044817,128.448029505,49.949,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238485937907157,6458,1588238485936961889,/gps,0,1,35.6751044717,128.448029507,49.948,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238486066645594,6459,1588238486065078020,/gps,0,1,35.6751044833,128.448029528,49.941,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238486195737108,6460,1588238486194305896,/gps,0,1,35.6751044567,128.448029525,49.945,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238486323180931,6461,1588238486322683095,/gps,0,1,35.67510446,128.44802953,49.942,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238486416073517,6462,1588238486415585994,/gps,0,1,35.6751044583,128.448029548,49.943,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238486546008252,6463,1588238486544987916,/gps,0,1,35.6751044433,128.448029542,49.94,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238486675805517,6464,1588238486674833059,/gps,0,1,35.6751044367,128.448029543,49.942,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238486800097556,6465,1588238486799592971,/gps,0,1,35.6751044217,128.448029558,49.938,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238486930424970,6466,1588238486929215908,/gps,0,1,35.675104415,128.448029562,49.94,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238487055923241,6467,1588238487055658102,/gps,0,1,35.675104415,128.448029552,49.936,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238487184594607,6468,1588238487184163093,/gps,0,1,35.675104405,128.448029557,49.937,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238487316311058,6469,1588238487315407991,/gps,0,1,35.6751043883,128.448029553,49.937,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238487444750811,6470,1588238487443871974,/gps,0,1,35.6751043783,128.448029563,49.936,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238487573386556,6471,1588238487572380065,/gps,0,1,35.6751043733,128.448029573,49.934,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238487699808625,6472,1588238487698173999,/gps,0,1,35.6751043733,128.448029577,49.936,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238487795061052,6473,1588238487794174909,/gps,0,1,35.675104355,128.448029577,49.936,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238487921499478,6474,1588238487920540094,/gps,0,1,35.675104345,128.448029588,49.939,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238488047375203,6475,1588238488047000885,/gps,0,1,35.6751043367,128.448029583,49.935,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238488176554776,6476,1588238488176342010,/gps,0,1,35.6751043333,128.448029592,49.932,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238488304225304,6477,1588238488303826093,/gps,0,1,35.6751043183,128.448029573,49.934,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238488436093149,6478,1588238488434883117,/gps,0,1,35.67510433,128.448029572,49.932,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238488563333775,6479,1588238488562675952,/gps,0,1,35.6751043133,128.448029578,49.932,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238488689135334,6480,1588238488688599109,/gps,0,1,35.6751043033,128.448029587,49.931,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238488816322135,6481,1588238488815825939,/gps,0,1,35.6751042917,128.448029575,49.928,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238488906091772,6482,1588238488905869007,/gps,0,1,35.6751042867,128.448029567,49.93,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238489040936633,6483,1588238489040112972,/gps,0,1,35.675104315,128.448029578,49.926,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238489204901312,6484,1588238489203285932,/gps,0,1,35.67510427,128.44802958,49.929,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238489295948216,6485,1588238489294470071,/gps,0,1,35.67510428,128.448029535,49.925,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238489421338696,6486,1588238489420939922,/gps,0,1,35.6751042683,128.448029583,49.928,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238489554067555,6487,1588238489553073883,/gps,0,1,35.675104265,128.448029558,49.921,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238489681002196,6488,1588238489680649995,/gps,0,1,35.6751042517,128.448029553,49.919,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238489807469480,6489,1588238489806653976,/gps,0,1,35.67510425,128.448029558,49.924,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238489941887371,6490,1588238489940320968,/gps,0,1,35.6751042433,128.44802954,49.921,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238490065867764,6491,1588238490064968109,/gps,0,1,35.6751042417,128.448029542,49.92,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238490194168566,6492,1588238490193645000,/gps,0,1,35.6751042333,128.448029552,49.923,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238490321564499,6493,1588238490320915937,/gps,0,1,35.675104235,128.44802956,49.921,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238490451397520,6494,1588238490449688911,/gps,0,1,35.675104225,128.448029547,49.921,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238490543342120,6495,1588238490542890071,/gps,0,1,35.6751042217,128.448029548,49.921,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238490673817239,6496,1588238490673034906,/gps,0,1,35.6751042183,128.448029538,49.92,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238490797184754,6497,1588238490796869993,/gps,0,1,35.6751041967,128.448029543,49.923,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238490931879562,6498,1588238490929008007,/gps,0,1,35.6751042133,128.448029537,49.914,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238491055185906,6499,1588238491053951025,/gps,0,1,35.6751042067,128.448029537,49.92,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238491183379402,6500,1588238491182394981,/gps,0,1,35.6751042117,128.448029522,49.92,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238491313480315,6501,1588238491311775922,/gps,0,1,35.6751042167,128.448029523,49.917,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238491443152580,6502,1588238491442723989,/gps,0,1,35.6751042017,128.448029525,49.92,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238491570093018,6503,1588238491568109989,/gps,0,1,35.67510421,128.448029518,49.917,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238491659894452,6504,1588238491659353017,/gps,0,1,35.6751041867,128.448029522,49.917,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238491786033798,6505,1588238491785677909,/gps,0,1,35.6751041933,128.448029522,49.918,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238491917796976,6506,1588238491916719913,/gps,0,1,35.6751041867,128.448029515,49.92,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238492047807942,6507,1588238492046468973,/gps,0,1,35.6751041933,128.448029508,49.917,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238492177749404,6508,1588238492175940036,/gps,0,1,35.675104185,128.448029518,49.918,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238492303570463,6509,1588238492303107023,/gps,0,1,35.67510417,128.448029518,49.918,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238492434491979,6510,1588238492433540105,/gps,0,1,35.67510417,128.44802953,49.917,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238492562065274,6511,1588238492561459064,/gps,0,1,35.67510416,128.448029525,49.92,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238492689524992,6512,1588238492687321901,/gps,0,1,35.6751041533,128.448029515,49.918,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238492816080202,6513,1588238492815098047,/gps,0,1,35.67510416,128.448029527,49.919,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238492943572164,6514,1588238492942447900,/gps,0,1,35.6751041433,128.448029517,49.919,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238493072815558,6515,1588238493071831941,/gps,0,1,35.6751041433,128.448029513,49.917,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238493165300782,6516,1588238493164880037,/gps,0,1,35.6751041383,128.448029512,49.916,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238493292894570,6517,1588238493291858911,/gps,0,1,35.6751041317,128.44802951,49.915,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238493426984512,6518,1588238493425302982,/gps,0,1,35.6751041217,128.44802951,49.916,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238493553966518,6519,1588238493552575111,/gps,0,1,35.6751041133,128.448029515,49.92,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238493679413718,6520,1588238493677479028,/gps,0,1,35.675104115,128.448029515,49.919,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238493806466429,6521,1588238493805522918,/gps,0,1,35.6751041017,128.448029517,49.921,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238493939249336,6522,1588238493938280105,/gps,0,1,35.6751040967,128.448029523,49.919,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238494062143430,6523,1588238494061862945,/gps,0,1,35.6751040983,128.448029513,49.92,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238494192263675,6524,1588238494191108942,/gps,0,1,35.67510409,128.448029533,49.924,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238494319458625,6525,1588238494318744897,/gps,0,1,35.6751040883,128.44802952,49.926,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238494448112738,6526,1588238494447047948,/gps,0,1,35.6751040767,128.448029522,49.926,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238494553866780,6527,1588238494550915956,/gps,0,1,35.6751040917,128.448029515,49.921,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238494669792822,6528,1588238494667774915,/gps,0,1,35.6751040583,128.448029512,49.931,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238494799425617,6529,1588238494798645019,/gps,0,1,35.6751040667,128.448029523,49.925,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238494929602910,6530,1588238494929056882,/gps,0,1,35.6751040917,128.448029518,49.923,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238495052590263,6531,1588238495052243947,/gps,0,1,35.6751040833,128.448029498,49.926,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238495182563253,6532,1588238495181416034,/gps,0,1,35.6751040633,128.448029517,49.926,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238495311620663,6533,1588238495310746908,/gps,0,1,35.6751040867,128.448029495,49.925,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238495438019230,6534,1588238495437625885,/gps,0,1,35.6751040617,128.448029477,49.924,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238495569503864,6535,1588238495568813085,/gps,0,1,35.675104075,128.448029498,49.925,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238495696283860,6536,1588238495694466114,/gps,0,1,35.675104085,128.4480295,49.923,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238495823263407,6537,1588238495822791099,/gps,0,1,35.675104075,128.448029475,49.92,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238495913987503,6538,1588238495913589954,/gps,0,1,35.6751040833,128.448029473,49.923,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238496045058612,6539,1588238496044193983,/gps,0,1,35.6751040833,128.448029487,49.92,0.3364,0.0,0.0,0.0,0.3364,0.0,0.0,0.0,1.3456,1
1588238496177329999,6540,1588238496175661087,/gps,0,1,35.675104095,128.448029452,49.92,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238496301442589,6541,1588238496300945997,/gps,0,1,35.6751040833,128.448029448,49.92,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238496430549000,6542,1588238496429011106,/gps,0,1,35.6751040967,128.44802946,49.923,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238496561144850,6543,1588238496558717012,/gps,0,1,35.6751040917,128.448029438,49.921,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238496685859385,6544,1588238496685467004,/gps,0,1,35.6751040883,128.448029443,49.925,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238496816725880,6545,1588238496815078973,/gps,0,1,35.6751041,128.448029437,49.917,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238496942330192,6546,1588238496941380023,/gps,0,1,35.6751040967,128.448029432,49.922,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238497070102127,6547,1588238497069514036,/gps,0,1,35.6751041017,128.44802945,49.919,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238497200186103,6548,1588238497199644088,/gps,0,1,35.6751040917,128.448029438,49.92,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238497328810383,6549,1588238497327810049,/gps,0,1,35.6751041,128.448029418,49.917,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238497458499356,6550,1588238497456928968,/gps,0,1,35.675104105,128.448029437,49.913,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238497551214974,6551,1588238497549017906,/gps,0,1,35.6751041017,128.448029422,49.916,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238497684917718,6552,1588238497683696031,/gps,0,1,35.6751041117,128.448029407,49.914,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238497803695673,6553,1588238497803445100,/gps,0,1,35.67510411,128.448029415,49.918,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238497934607121,6554,1588238497933588027,/gps,0,1,35.67510411,128.448029403,49.917,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238498060899391,6555,1588238498060328006,/gps,0,1,35.675104105,128.448029408,49.918,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238498195167287,6556,1588238498194755077,/gps,0,1,35.6751040817,128.448029402,49.923,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238498320603754,6557,1588238498320034027,/gps,0,1,35.67510409,128.448029407,49.918,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238498446727581,6558,1588238498446516990,/gps,0,1,35.6751040617,128.448029407,49.922,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238498575310778,6559,1588238498574611902,/gps,0,1,35.6751040817,128.448029412,49.92,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238498666124888,6560,1588238498665029048,/gps,0,1,35.67510406,128.448029418,49.925,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238498793745942,6561,1588238498793469905,/gps,0,1,35.675104075,128.448029413,49.921,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238498930913597,6562,1588238498926148891,/gps,0,1,35.67510407,128.448029425,49.921,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238499051846099,6563,1588238499051517963,/gps,0,1,35.6751040717,128.448029407,49.921,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238499179862149,6564,1588238499179462909,/gps,0,1,35.6751040467,128.44802941,49.927,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238499309183366,6565,1588238499308384895,/gps,0,1,35.6751040667,128.448029405,49.926,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238499440890535,6566,1588238499437375068,/gps,0,1,35.6751040483,128.448029412,49.929,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238499565087925,6567,1588238499564872026,/gps,0,1,35.6751040383,128.4480294,49.932,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238499698722982,6568,1588238499697320938,/gps,0,1,35.6751040383,128.448029405,49.933,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238499825331393,6569,1588238499824727058,/gps,0,1,35.6751040317,128.448029392,49.936,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238499951697699,6570,1588238499950803995,/gps,0,1,35.6751040267,128.448029397,49.934,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238500079435202,6571,1588238500078833103,/gps,0,1,35.67510403,128.44802939,49.935,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238500209261559,6572,1588238500207573890,/gps,0,1,35.6751040183,128.448029383,49.939,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238500303970830,6573,1588238500303535938,/gps,0,1,35.6751040267,128.448029387,49.938,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238500436717768,6574,1588238500435080051,/gps,0,1,35.6751040267,128.448029385,49.937,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238500558092345,6575,1588238500557723045,/gps,0,1,35.6751040233,128.448029383,49.939,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238500682871547,6576,1588238500682451009,/gps,0,1,35.6751040317,128.448029385,49.942,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238500813787772,6577,1588238500813216924,/gps,0,1,35.6751040267,128.448029395,49.939,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238500940550695,6578,1588238500940243005,/gps,0,1,35.675104025,128.448029382,49.939,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238501069637283,6579,1588238501068639993,/gps,0,1,35.6751040317,128.44802939,49.941,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238501200047965,6580,1588238501198883056,/gps,0,1,35.6751040217,128.448029392,49.945,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238501330397110,6581,1588238501326821088,/gps,0,1,35.6751040183,128.448029383,49.943,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238501421816025,6582,1588238501421190023,/gps,0,1,35.675104025,128.448029378,49.944,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238501545885231,6583,1588238501545069932,/gps,0,1,35.67510402,128.448029378,49.941,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238501675289181,6584,1588238501674652099,/gps,0,1,35.67510402,128.44802936,49.941,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238501802002165,6585,1588238501801520109,/gps,0,1,35.675104035,128.448029368,49.941,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238501935667366,6586,1588238501934468984,/gps,0,1,35.675104035,128.448029358,49.943,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
